,ID Place,Place,Population,Median Age,Property Value,Household Income,Average Commute Time,Household Ownership,Health Insurance Policies,Percent Business & Tech Jobs
471,16000US4009050,"Broken Arrow, OK",110715,37.6,172100,41730,20.842381327039078,0.37691369733098495,0.994707130921736,0.40159988546681225
472,16000US4023200,"Edmond, OK",94058,39.0,264200,36056,,0.383337940419741,0.9884751961555636,0.4967088655525824
473,16000US4041850,"Lawton, OK",93026,31.5,116700,32174,,0.34586029712123495,0.8639735127813729,0.3419336580073818
474,16000US4052500,"Norman, OK",124867,31.2,205100,48531,22.030063421464458,0.3886615358741701,0.9921116067495815,0.45180770851870933
475,16000US4055000,"Oklahoma City, OK",655158,34.6,165700,249615,20.96170997179985,0.3809996977828249,0.9839885951175137,0.36116100885883295
476,16000US4075000,"Tulsa, OK",401760,35.5,152700,163801,17.830958667747247,0.40770858223815215,0.9906461569095978,0.3617082352311246
477,16000US4105350,"Beaverton, OR",99040,38.2,428100,43659,23.42856897499313,0.4408218901453958,0.9845516962843296,0.4470711302696932
478,16000US4105800,"Bend, OR",100430,39.8,426600,39371,,0.39202429552922435,,0.42346959264304757
479,16000US4123850,"Eugene, OR",172614,36.9,329000,73331,18.977957556571695,0.42482649147809565,0.9942183136941384,0.42556339069973864
480,16000US4131250,"Gresham, OR",109379,37.7,337800,40604,26.792454572314966,0.3712229952733157,,0.2789855660729652
481,16000US4134100,"Hillsboro, OR",109120,34.4,382300,38085,22.590464525657882,0.34901942815249265,,0.45051718686480874
482,16000US4147000,"Medford, OR",83084,39.6,312400,33047,,0.3977540802079823,,0.31094096917691866
483,16000US4159000,"Portland, OR",653467,37.5,445200,280176,23.916902934266215,0.42875309694292135,0.9932146535326191,0.49032031118150965
484,16000US4164900,"Salem, OR",174377,34.8,286600,61087,23.069522864845617,0.35031569530385315,,0.33921181614709744
485,16000US4202000,"Allentown, PA",121441,31.2,144000,40959,24.899142193587053,0.33727489068765903,,0.21011363952099135
486,16000US4206088,"Bethlehem, PA",76044,35.3,175300,29213,,0.3841591710062595,,0.351249125929693
487,16000US4224000,"Erie, PA",95537,37.1,91200,39790,17.509226024973458,0.4164878528737557,0.9720527125616253,0.2837663453471565
488,16000US4261000,"Pittsburgh, PA",300281,33.3,149200,143276,23.820287076511693,0.47713974577146073,0.981533963187814,0.4886675324436094
489,16000US4263624,"Reading, PA",88373,30.4,77700,29325,,0.3318321206703405,0.9974200264786756,0.1598507374680964
490,16000US4269000,"Scranton, PA",76651,38.2,103600,30923,19.51630307979468,0.4034259174700917,0.96760642392141,0.2904544073533628
491,16000US4419180,"Cranston, RI",81459,40.6,270600,31182,,0.3827937981070232,,0.4077641564506713
492,16000US4454640,"Pawtucket, RI",72108,36.0,217700,28452,,0.3945748044599767,,0.2651935673163846
493,16000US4459000,"Providence, RI",179875,31.9,237200,62046,22.61110283244879,0.34493954134815846,0.9816872828353023,0.348816067211436
494,16000US4474300,"Warwick, RI",81006,44.7,247500,34833,,0.4300051848011258,,0.4141038384196248
495,16000US4513330,"Charleston, SC",143151,34.0,363600,58902,22.466096910978955,0.4114676111239181,0.9851345781726988,0.4829149935659912
496,16000US4516000,"Columbia, SC",131323,28.6,201500,45474,15.801569935580616,0.3462759760285708,0.8386268970401225,0.42063528674822825
497,16000US4530850,"Greenville, SC",70633,35.4,321900,32250,,0.4565854487279317,0.9777582716294083,0.4818426250734949
498,16000US4548535,"Mount Pleasant, SC",91668,43.3,514800,36111,,0.39393245189160886,,0.5574581159467255
499,16000US4550875,"North Charleston, SC",122400,33.4,200000,47066,,0.38452614379084965,0.9445588235294118,0.2963356659875395
500,16000US4561405,"Rock Hill, SC",75041,36.1,176800,32341,,0.4309777321730787,,0.33726198384254635
501,16000US4652980,"Rapid City, SD",77496,39.1,207300,31387,,0.40501445235883143,0.9723985754103438,0.33104111894418564
502,16000US4659020,"Sioux Falls, SD",183799,35.3,218900,76996,16.87103897647152,0.4189141399028286,0.9848366966087955,0.3666239562739512
503,16000US4714000,"Chattanooga, TN",182803,37.6,198300,79565,19.123343192025413,0.43524996854537396,0.9821501835309049,0.36677535251547233
504,16000US4715160,"Clarksville, TN",158152,29.2,158700,58985,,0.3729639840153776,0.9203487783904092,0.3058884388640303
505,16000US4727740,"Franklin, TN",83096,37.2,466400,32690,,0.39340040435159335,,0.5516218932422897
506,16000US4737640,"Jackson, TN",67187,34.8,117700,25925,,0.3858633366573891,,0.34167500012315455
507,16000US4738320,"Johnson City, TN",67859,34.7,170000,30724,,0.45276234545159816,,0.43051186152329773
508,16000US4740000,"Knoxville, TN",187610,34.2,155400,83492,19.938001340511555,0.4450295826448484,0.9917435104738553,0.35485648743483544
509,16000US4748000,"Memphis, TN",651088,34.6,115900,254423,21.486502707689564,0.39076591797114985,0.9853552822352739,0.30504076765539434
510,16000US4751560,"Murfreesboro, TN",146912,31.2,273500,52530,,0.3575609888913091,0.9900008168155086,0.3651800632762538
511,16000US4752006,"Nashville-Davidson metropolitan government (balance), TN",668580,34.4,287300,279545,23.028735755233562,0.41811750276705856,0.9898635914924168,0.4115827692146123
512,16000US4801000,"Abilene, TX",123201,32.4,138400,43010,,0.34910430921826935,0.8960803889578819,0.3072112705951023
513,16000US4801924,"Allen, TX",105630,39.5,335800,34548,,0.32706617438227775,,0.5479195527544913
514,16000US4803000,"Amarillo, TX",197365,34.7,151700,76207,18.968592046285405,0.38612215945076384,0.9900488941808324,0.30341537271892827
515,16000US4804000,"Arlington, TX",398860,33.6,213800,138639,25.533079461792333,0.34758812615955476,0.996668003810861,0.331585119244272
516,16000US4804462,"Atascocita, TX",82572,35.1,228200,25490,,0.30870028581117087,,0.4708777447725552
517,16000US4805000,"Austin, TX",979263,33.9,378300,409903,22.545320280858572,0.41858315896750925,0.994305921902492,0.49189054458282644
518,16000US4806128,"Baytown, TX",76895,34.1,133900,26978,,0.3508420573509331,,0.25768075424560566
519,16000US4807000,"Beaumont, TX",116822,34.6,126200,45435,,0.388925031244115,,0.303709323658836
520,16000US4810768,"Brownsville, TX",182781,31.1,95600,55052,,0.30119104283267956,0.9947204578156373,0.2821902298650181
521,16000US4810912,"Bryan, TX",86268,31.5,174000,31053,,0.359959660592572,,0.3096447441931797
522,16000US4813024,"Carrollton, TX",139272,37.0,282300,48963,,0.3515638462864036,0.99463639496812,0.40474801847195263
523,16000US4813552,"Cedar Park, TX",77419,38.2,334400,24034,,0.31044058951936865,,0.5226852911585123
524,16000US4815976,"College Station, TX",117911,23.6,286500,40281,,0.3416220708839718,0.9905521961479421,0.49163055713007764
525,16000US4816432,"Conroe, TX",91081,33.0,212000,31236,,0.3429474863034003,,0.31690978433955214
526,16000US4817000,"Corpus Christi, TX",326590,35.3,157100,119184,18.98952226351306,0.3649346275146208,0.9831072598671117,0.30131604289592057
527,16000US4819000,"Dallas, TX",1343565,32.9,231400,518998,25.94293764572835,0.3862842512271457,0.9932284630814289,0.34160419557090405
528,16000US4819972,"Denton, TX",141522,29.5,249000,46151,24.85118851214909,0.326104775229293,0.9864402707706222,0.388458215185406
529,16000US4822660,"Edinburg, TX",101168,29.1,128500,30224,,0.2987505930729084,,0.36474560335064216
530,16000US4824000,"El Paso, TX",681729,32.9,133600,223076,22.78276868543116,0.3272209338314785,0.9756794855433757,0.31963299641433845
531,16000US4826232,"Flower Mound, TX",83205,41.2,385700,27199,,0.3268914127756745,,0.5700572595645356
532,16000US4827000,"Fort Worth, TX",913656,32.8,209400,309097,25.882971434773467,0.3383078532839493,0.98715380843556,0.34607287933724945
533,16000US4827684,"Frisco, TX",200513,36.0,439900,67851,,0.3383870372494551,,0.604832756612218
534,16000US4829000,"Garland, TX",239539,33.7,190200,72410,28.596511538164698,0.30228898008257526,0.9971445150894009,0.2772423545442626
535,16000US4829336,"Georgetown, TX",79609,44.6,298500,29882,,0.3753595698978759,,0.4116210685605214
536,16000US4830464,"Grand Prairie, TX",194522,32.2,208200,62030,,0.3188842393148333,0.9984783212181656,0.3056502263621375
537,16000US4832372,"Harlingen, TX",65033,30.8,93900,22901,,0.3521442959728138,,0.3116516620498615
538,16000US4837000,"Irving, TX",239779,32.0,221700,83345,23.153646017559993,0.3475909066265186,0.9969930644468448,0.363505585752389
539,16000US4839148,"Killeen, TX",151685,29.4,146200,57079,,0.3762995681840657,0.931786267594027,0.2916468640095253
540,16000US4841464,"Laredo, TX",264069,29.2,148100,73066,20.012160537038035,0.27669283406988326,0.9915211554555817,0.2628266138754584
541,16000US4841980,"League City, TX",106730,35.7,267500,38910,,0.36456478965614164,,0.5194273963431159
542,16000US4842016,"Leander, TX",68583,34.3,332300,20548,,0.2996077745213829,,0.4860549943883277
543,16000US4842508,"Lewisville, TX",108562,34.9,244700,41101,,0.3785947200677954,0.9947311213868573,0.3836809862783641
544,16000US4843888,"Longview, TX",82461,34.4,147200,29848,,0.361965050144917,,0.29282756819456285
545,16000US4845000,"Lubbock, TX",258870,29.8,152800,99104,15.588363732776031,0.382833082242052,0.9858114111330011,0.36109008942085374
546,16000US4845384,"McAllen, TX",143258,35.3,129400,47094,,0.3287355679962027,0.9927822529980874,0.36261954281698433
547,16000US4845744,"McKinney, TX",199174,37.2,353700,68458,,0.3437095203189171,0.9906413487704219,0.4975969810376366
548,16000US4846452,"Mansfield, TX",74841,35.2,309800,22943,,0.30655656658783287,,0.4661005769671386
549,16000US4847892,"Mesquite, TX",140795,39.2,172600,49549,,0.3519230086295678,0.9958095102809048,0.2683160359370323
550,16000US4848072,"Midland, TX",146042,32.3,270200,47961,,0.3284055271771134,,0.35656324680421736
551,16000US4848768,"Mission, TX",84336,32.2,131300,24709,,0.2929828305824322,,0.3214925745274345
552,16000US4848804,"Missouri City, TX",75543,42.3,220900,25225,,0.3339157830639503,,0.47732634338138924
553,16000US4850820,"New Braunfels, TX",90710,35.1,242700,33398,,0.36818432366883475,,0.36307813317006243
554,16000US4852356,"North Richland Hills, TX",70655,40.4,252100,27070,,0.38312929021300685,,0.38866681969652594
555,16000US4853388,"Odessa, TX",123163,30.9,163200,42465,,0.3447869895991491,,0.2643616663887859
556,16000US4856000,"Pasadena, TX",151230,32.7,150700,47706,,0.3154532830787542,0.9938438140580572,0.2321514299430766
557,16000US4856348,"Pearland, TX",131448,36.1,269500,47106,,0.3583622421033412,,0.5413350345782778
558,16000US4857176,"Pflugerville, TX",65124,36.6,261000,21971,,0.3373717830600086,,
559,16000US4857200,"Pharr, TX",79115,28.8,82000,23126,,0.2923086646021614,,
560,16000US4858016,"Plano, TX",285849,39.4,361000,107721,23.75133850453133,0.3768458171971915,0.9975616496821749,0.5481115620055105
561,16000US4861796,"Richardson, TX",121331,35.0,330700,43322,,0.3570563170170855,,0.5319810392280885
562,16000US4863500,"Round Rock, TX",133435,33.7,288700,42580,,0.31910668115561885,,0.42886573573446357
563,16000US4863572,"Rowlett, TX",66805,40.8,264000,21953,,0.3286131277598982,,0.43867306263090333
564,16000US4864472,"San Angelo, TX",98193,35.3,149500,36990,,0.3767070972472579,,0.31178839712580714
565,16000US4865000,"San Antonio, TX",1547250,34.4,171100,512273,24.48160894090073,0.3310861205364356,0.9881512360639845,0.32893158132987316
566,16000US4870808,"Sugar Land, TX",118500,42.7,345100,40077,,0.3382025316455696,,0.6006625417839417
567,16000US4872176,"Temple, TX",78437,33.9,148200,28819,,0.3674158879100424,0.9714802962887413,0.3578936088513435
568,16000US4872656,"The Woodlands, TX",117270,41.2,423200,41819,,0.35660441715698815,,0.6086196229118499
569,16000US4874144,"Tyler, TX",106991,35.2,164700,37504,,0.3505341570786328,,0.3427394300021732
570,16000US4875428,"Victoria, TX",66920,35.1,140300,21806,,0.325851763299462,,0.2889833116130901
571,16000US4876000,"Waco, TX",139245,28.9,145500,50523,,0.3628352903156307,0.9764515781536142,0.31511911256592107
572,16000US4879000,"Wichita Falls, TX",104677,32.9,111200,37332,,0.35663994955912,0.8764198439007614,0.3318372418586505
573,16000US4943660,"Layton, UT",78008,31.9,310700,25307,,0.3244154445697877,,0.37238293298439107
574,16000US4944320,"Lehi, UT",69742,26.6,407400,18411,,0.2639872673568295,,0.5361072963669764
575,16000US4955980,"Ogden, UT",87764,30.9,210800,30509,,0.347625450070644,0.9792967503760084,0.26517194213001816
576,16000US4957300,"Orem, UT",97839,27.4,332300,29380,18.61061642449508,0.30028925070779544,,0.3831919455579379
577,16000US4962470,"Provo, UT",116616,23.6,335700,34454,17.59313244363711,0.2954483089798998,,0.41700054634857037
578,16000US4965330,"St. George, UT",89586,33.5,329100,30816,,0.343982318665863,,0.3122593254875868
579,16000US4967000,"Salt Lake City, UT",200546,32.9,378300,81839,18.49592552478209,0.40808093903643056,0.9952878641309226,0.4603831782336251
580,16000US4967440,"Sandy, UT",96385,37.0,412800,31130,21.81509317409657,0.3229755667375629,,0.4533616937610038
581,16000US4970850,"South Jordan, UT",76607,31.7,475200,20542,,0.268147819389873,,0.5003040917230738
582,16000US4982950,"West Jordan, UT",116482,32.3,337600,35366,,0.3036177263439845,0.9943768135849316,0.3366445969928038
583,16000US4983470,"West Valley City, UT",135255,30.1,273200,36842,,0.27238919078777124,0.9975231969243281,0.2151077232544598
584,16000US5101000,"Alexandria, VA",159428,37.1,572500,71005,31.45427740327817,0.44537346011992873,0.9740948892289937,0.5874215111598757
585,16000US5103000,"Arlington, VA",236842,35.0,759000,111887,27.851004016064255,0.4724119877386612,0.978086656927403,0.6929636185475921
586,16000US5114440,"Centreville, VA",66457,36.6,470200,23288,,0.35042207743352843,,0.5449859276093193
587,16000US5116000,"Chesapeake, VA",244835,37.8,290900,86878,,0.35484305756938345,0.9512937284293503,0.4069985841392246
588,16000US5121088,"Dale City, VA",73918,35.2,328800,20660,,0.2794989041911307,,0.34138735828496797
589,16000US5135000,"Hampton, VA",134510,35.7,193500,55633,,0.41359750204445767,0.9454687383837633,0.34949834327984186
590,16000US5147672,"Lynchburg, VA",82168,28.2,170500,28950,,0.3523269399279525,0.9817203777626327,0.38510279129483743
591,16000US5156000,"Newport News, VA",179225,33.4,186600,70918,21.94803178582518,0.39569256521132656,0.9423908494908635,0.33467597332737375
592,16000US5157000,"Norfolk, VA",242742,31.1,218000,88387,21.336954710062578,0.3641191058819652,0.8765108633858171,0.3343907163058909
593,16000US5164000,"Portsmouth, VA",94398,36.7,169600,36089,,0.3823068285345029,0.935708383652196,0.2994548000991908
594,16000US5167000,"Richmond, VA",230436,34.2,249500,89878,21.21816226531041,0.390034543213734,0.9903921262302765,0.4154433630967038
595,16000US5168000,"Roanoke, VA",99143,37.8,147300,40810,,0.4116276489515145,,0.31688468455899527
596,16000US5176432,"Suffolk, VA",92108,37.9,263500,34597,,0.37561341034437834,0.9734225040170235,0.3845039677091628
597,16000US5182000,"Virginia Beach, VA",449974,36.6,296200,175029,22.969806812198776,0.3889758074910995,0.9418233053465311,0.40922305395408426
598,16000US5303180,"Auburn, WA",82021,35.4,401300,29665,32.457496890016344,0.3616756684263786,,0.29447282340816416
599,16000US5305210,"Bellevue, WA",148145,36.5,920900,59316,22.50314160227937,0.4003915083195518,0.997819703668703,0.6380120730873657
600,16000US5305280,"Bellingham, WA",92327,35.6,432400,38664,19.969806100265707,0.4187724067715836,,0.3741208414780548
601,16000US5322640,"Everett, WA",111489,36.0,385400,44219,,0.3966220882777673,0.963583851321655,0.30903523255384585
602,16000US5323515,"Federal Way, WA",96297,33.5,372800,34971,35.58947590424971,0.363157730770429,,0.3056200270275184
603,16000US5335275,"Kennewick, WA",84354,35.5,254800,31230,,0.37022547834127606,,0.3300687355106357
604,16000US5335415,"Kent, WA",132320,35.1,413600,44949,29.949282764772743,0.3396992140266022,0.9874470979443772,0.30529702014555804
605,16000US5335940,"Kirkland, WA",93027,37.0,744400,36115,25.249043279283544,0.3882206241198792,,0.5927692568972283
606,16000US5343955,"Marysville, WA",70306,37.1,378300,24496,,0.348419765027167,,0.30543970537002935
607,16000US5353545,"Pasco, WA",74846,29.7,254700,22747,,0.3039173770141357,,0.2656496026950822
608,16000US5357535,"Redmond, WA",71941,35.2,810200,29881,,0.41535424862039727,,0.7248849492730886
609,16000US5357745,"Renton, WA",101747,36.2,461800,39908,31.085288475726724,0.39222778067166597,,0.39030456799462093
610,16000US5361115,"Sammamish, WA",65880,37.6,931700,21456,,0.3256830601092896,,0.7125034612189645
611,16000US5363000,"Seattle, WA",753655,34.7,767000,343988,26.145381895087198,0.45642634892623285,0.9924408383146135,0.6002004132724851
612,16000US5365922,"South Hill, WA",66020,33.9,357800,21371,,0.3237049378976068,,0.36487318394484114
613,16000US5367000,"Spokane, WA",222082,37.0,228500,95222,21.042578475986204,0.4287695535883142,0.9830558082149836,0.36179267960681416
614,16000US5367167,"Spokane Valley, WA",101075,37.5,239900,41483,,0.4104180064308682,0.9959930744496661,0.31437431108971353
615,16000US5370000,"Tacoma, WA",217834,35.9,344500,87016,28.357441710770992,0.3994601393721825,0.9836113737983969,0.349020811952151
616,16000US5374060,"Vancouver, WA",184452,36.9,339800,75199,23.835614148483295,0.40768872118491534,0.9917810595710537,0.33419860641927646
617,16000US5380010,"Yakima, WA",93638,33.4,216600,33424,,0.35694910186035583,,0.25507895010525483
618,16000US5502375,"Appleton, WI",75382,33.9,165600,31049,,0.4118887798148099,0.9888832877875355,0.35093128183500516
619,16000US5522300,"Eau Claire, WI",68936,32.2,175300,27233,,0.39504758036439597,,0.34814242361412173
620,16000US5531000,"Green Bay, WI",104565,36.0,154700,43004,,0.41126571988715155,0.9856835461196385,0.2834621527009409
621,16000US5539225,"Kenosha, WI",99933,35.1,172700,38042,,0.38067505228503096,0.9838992124723565,0.304376451435275
622,16000US5548000,"Madison, WI",259673,31.7,275900,114096,18.992032251920513,0.4393833783258175,0.9929026121314114,0.5347915100940731
623,16000US5553000,"Milwaukee, WI",590157,31.5,133600,232176,21.759634850833155,0.3934139559473157,0.9921885193262132,0.3102635874064671
624,16000US5560500,"Oshkosh, WI",67010,35.5,131000,26794,,0.3998507685420086,,0.2937394829271977
625,16000US5566000,"Racine, WI",76747,37.6,124500,31303,,0.4078726204281601,,0.24095609115212394
626,16000US5584250,"Waukesha, WI",72308,39.7,234700,30364,,0.41992587265586107,,0.4106893335445154
627,16000US7206593,"Bayamón, PR",152843,43.6,127200,62502,32.119002741603836,0.4089294243112213,0.970211262537375,0.3371943619678253
628,16000US7210334,"Caguas, PR",69960,43.0,120000,28623,,0.40913379073756434,,0.3426149723847542
629,16000US7214290,"Carolina, PR",133757,43.8,133100,54004,,0.40374709361005406,0.9974206957392884,0.3491914493066408
630,16000US7232522,"Guaynabo, PR",62550,47.7,187400,26131,,0.417761790567546,,0.541279152954643
631,16000US7263820,"Ponce, PR",106546,42.1,98500,44413,,0.4168434291292024,,0.3388696105988885
632,16000US7276770,"San Juan, PR",310323,44.3,152100,135460,26.435334739390058,0.43651292363118427,0.9857761106975635,0.4023537609391423
